objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2013 FU13)2004-04-13T07:25:00.000Z,2004-04-13T07:25:00.000Z,36.2,8.9,14.4,0.000068,-5.9,0,(2013 FU13)
(2013 FU13)1948-02-08T02:55:00.000Z,1948-02-08T02:55:00.000Z,19.97,7.4,14.4,0.000068,-5.9,0,(2013 FU13)
(2013 GA55)2013-04-04T11:09:00.000Z,2013-04-04T11:09:00.000Z,2.95,9.6,13,0.000045,-6.1,0,(2013 GA55)
(2013 GA55)2010-12-16T22:58:00.000Z,2010-12-16T22:58:00.000Z,62.35,14.3,13,0.000045,-6.1,0,(2013 GA55)
(2013 GA55)1965-04-10T03:46:00.000Z,1965-04-10T03:46:00.000Z,22.48,11.1,13,0.000045,-6.1,0,(2013 GA55)
(2013 GA55)1962-12-22T05:20:00.000Z,1962-12-22T05:20:00.000Z,31.5,11.9,13,0.000045,-6.1,0,(2013 GA55)
(2013 GM3)2026-04-14T15:29:00.000Z,2026-04-14T15:29:00.000Z,1.02,7.4,24,0.00015,-5.3,0,(2013 GM3)
(2013 GM3)2016-01-28T11:50:00.000Z,2016-01-28T11:50:00.000Z,24.65,9.1,24,0.00015,-5.3,0,(2013 GM3)
(2013 GM3)2013-04-06T12:54:00.000Z,2013-04-06T12:54:00.000Z,17.98,6,24,0.00015,-5.3,0,(2013 GM3)
(2013 GM3)2003-01-29T03:16:00.000Z,2003-01-29T03:16:00.000Z,51.64,11.4,24,0.00015,-5.3,0,(2013 GM3)
(2013 GM3)2000-03-19T07:05:00.000Z,2000-03-19T07:05:00.000Z,30.82,5.8,24,0.00015,-5.3,0,(2013 GM3)
(2013 GM3)1990-01-29T09:02:00.000Z,1990-01-29T09:02:00.000Z,60.76,12.2,24,0.00015,-5.3,0,(2013 GM3)
(2013 GW38)2013-04-07T16:55:00.000Z,2013-04-07T16:55:00.000Z,1.32,10.5,8.8,0.0000065,-7.5,0,(2013 GW38)
(2013 HT14)2013-04-18T02:58:00.000Z,2013-04-18T02:58:00.000Z,2.2,21.1,24,0.0000017,-6.3,0,(2013 HT14)
(2013 HT150)2013-03-14T09:41:00.000Z,2013-03-14T09:41:00.000Z,33.6,12.2,37.5,0.000017,-5.7,0,(2013 HT150)
(2013 NE24)2013-07-07T06:58:00.000Z,2013-07-07T06:58:00.000Z,2.04,11.8,15.1,0.0000034,-7.2,0,(2013 NE24)
(2013 NR13)2013-07-05T01:35:00.000Z,2013-07-05T01:35:00.000Z,8.42,10,31,4.00E-08,-8.1,0,(2013 NR13)
(2013 PG10)2041-07-24T16:19:00.000Z,2041-07-24T16:19:00.000Z,5.76,6.4,11.65,0.0000086,-6.6,0,(2013 PG10)
(2013 PG10)2040-01-28T19:17:00.000Z,2040-01-28T19:17:00.000Z,42.62,10.2,11.65,0.0000086,-6.6,0,(2013 PG10)
(2013 PG10)2013-07-25T22:50:00.000Z,2013-07-25T22:50:00.000Z,1.36,7,11.65,0.0000086,-6.6,0,(2013 PG10)
(2013 PG10)2012-02-15T01:37:00.000Z,2012-02-15T01:37:00.000Z,40,4.2,11.65,0.0000086,-6.6,0,(2013 PG10)
(2013 PG10)1990-07-24T22:12:00.000Z,1990-07-24T22:12:00.000Z,7.05,6.3,11.65,0.0000086,-6.6,0,(2013 PG10)
(2013 PG10)1989-02-01T12:45:00.000Z,1989-02-01T12:45:00.000Z,19.47,5.4,11.65,0.0000086,-6.6,0,(2013 PG10)
(2013 PS13)2082-02-11T13:49:00.000Z,2082-02-11T13:49:00.000Z,4.35,17.6,15.85,0.0000024,-6.8,0,(2013 PS13)
(2013 PS13)2073-02-20T19:11:00.000Z,2073-02-20T19:11:00.000Z,76.94,23.2,15.85,0.0000024,-6.8,0,(2013 PS13)
(2013 PS13)2022-08-01T13:22:00.000Z,2022-08-01T13:22:00.000Z,57.64,21.6,15.85,0.0000024,-6.8,0,(2013 PS13)
(2013 PS13)2013-08-09T03:21:00.000Z,2013-08-09T03:21:00.000Z,0.53,17.4,15.85,0.0000024,-6.8,0,(2013 PS13)
(2013 PS13)1999-02-12T05:04:00.000Z,1999-02-12T05:04:00.000Z,30.32,19.6,15.85,0.0000024,-6.8,0,(2013 PS13)
(2013 PS13)1989-08-11T08:20:00.000Z,1989-08-11T08:20:00.000Z,15.35,16.1,15.85,0.0000024,-6.8,0,(2013 PS13)
(2013 QM48)2071-03-20T03:15:00.000Z,2071-03-20T03:15:00.000Z,76.81,12.3,14.4,0.0000038,-7.6,0,(2013 QM48)
(2013 QM48)2066-08-22T07:38:00.000Z,2066-08-22T07:38:00.000Z,5.34,7.2,14.4,0.0000038,-7.6,0,(2013 QM48)
(2013 QM48)2018-03-28T00:05:00.000Z,2018-03-28T00:05:00.000Z,33.89,6.7,14.4,0.0000038,-7.6,0,(2013 QM48)
(2013 QM48)2013-08-23T11:09:00.000Z,2013-08-23T11:09:00.000Z,1.16,7.7,14.4,0.0000038,-7.6,0,(2013 QM48)
(2013 QM48)1995-03-22T02:04:00.000Z,1995-03-22T02:04:00.000Z,27.66,7.3,14.4,0.0000038,-7.6,0,(2013 QM48)
(2013 RO30)2013-09-04T07:47:00.000Z,2013-09-04T07:47:00.000Z,0.76,9.4,8.8,0.000091,-6,0,(2013 RO30)
(2013 RS43)2013-09-13T14:07:00.000Z,2013-09-13T14:07:00.000Z,2.88,6,17.5,0.000039,-6.2,0,(2013 RS43)
(2013 RZ53)2056-08-07T03:13:00.000Z,2056-08-07T03:13:00.000Z,32.37,3.1,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)2015-12-04T14:33:00.000Z,2015-12-04T14:33:00.000Z,30.5,2.7,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)2015-02-25T17:11:00.000Z,2015-02-25T17:11:00.000Z,11.3,1.3,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)2014-09-09T02:07:00.000Z,2014-09-09T02:07:00.000Z,1.9,1.6,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)2013-09-18T20:51:00.000Z,2013-09-18T20:51:00.000Z,0.63,2.2,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)2012-09-21T14:32:00.000Z,2012-09-21T14:32:00.000Z,23.17,2.9,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)2011-09-17T21:32:00.000Z,2011-09-17T21:32:00.000Z,59.11,5.6,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)1956-03-12T16:30:00.000Z,1956-03-12T16:30:00.000Z,57.77,5.6,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)1955-03-09T17:09:00.000Z,1955-03-09T17:09:00.000Z,21.74,2.9,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)1954-03-13T01:32:00.000Z,1954-03-13T01:32:00.000Z,0.27,3,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)1953-10-30T23:51:00.000Z,1953-10-30T23:51:00.000Z,15.37,1.2,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)1927-04-03T22:31:00.000Z,1927-04-03T22:31:00.000Z,22.62,2.6,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 RZ53)1925-12-25T23:32:00.000Z,1925-12-25T23:32:00.000Z,42.12,3.7,2.6,0.000014,-8.7,0,(2013 RZ53)
(2013 TP4)2013-09-30T21:12:00.000Z,2013-09-30T21:12:00.000Z,2.24,25.2,15.1,0.000049,-4.4,0,(2013 TP4)
(2013 TV132)2013-10-05T07:51:00.000Z,2013-10-05T07:51:00.000Z,8.62,9.5,20.5,0.0000026,-7,0,(2013 TV132)
(2013 UJ5)2013-10-20T18:05:00.000Z,2013-10-20T18:05:00.000Z,3.83,10.9,10.05,1.00E-07,-8.4,0,(2013 UJ5)
(2013 UR1)2013-10-21T20:05:00.000Z,2013-10-21T20:05:00.000Z,0.65,21.9,11.5,8.50E-07,-7,0,(2013 UR1)
(2013 VD17)2013-11-11T17:40:00.000Z,2013-11-11T17:40:00.000Z,1.45,11.9,14.4,6.10E-09,-9.3,0,(2013 VD17)
(2013 VW13)2013-11-08T17:25:00.000Z,2013-11-08T17:25:00.000Z,3.33,16.6,24.5,0.00043,-4.1,0,(2013 VW13)
(2013 VW13)2011-06-17T09:30:00.000Z,2011-06-17T09:30:00.000Z,65.21,11.9,24.5,0.00043,-4.1,0,(2013 VW13)
(2013 VW13)1968-05-20T23:37:00.000Z,1968-05-20T23:37:00.000Z,56.9,20.6,24.5,0.00043,-4.1,0,(2013 VW13)
(2013 WZ44)2013-11-24T09:37:00.000Z,2013-11-24T09:37:00.000Z,1.56,12.6,29.5,0.000003,-6.1,0,(2013 WZ44)
(2013 WZ44)2011-10-30T02:37:00.000Z,2011-10-30T02:37:00.000Z,59.76,9.8,29.5,0.000003,-6.1,0,(2013 WZ44)
(2013 WZ44)2007-07-28T22:35:00.000Z,2007-07-28T22:35:00.000Z,71.19,10.9,29.5,0.000003,-6.1,0,(2013 WZ44)
(2013 XS21)2013-12-11T22:26:00.000Z,2013-12-11T22:26:00.000Z,0.19,8.3,5.65,0.0000078,-7.8,0,(2013 XS21)
(2013 XU21)2013-12-14T07:20:00.000Z,2013-12-14T07:20:00.000Z,6.13,10.7,24.5,2.30E-07,-7.1,0,(2013 XU21)
(2013 YB)2013-12-23T11:51:00.000Z,2013-12-23T11:51:00.000Z,0.07,10.5,2.15,0.000081,-6.6,0,(2013 YB)
(2014 AG51)2091-01-16T16:39:00.000Z,2091-01-16T16:39:00.000Z,33.73,17.4,4.5,7.60E-08,-9.5,0,(2014 AG51)
(2014 AG51)2014-01-09T06:54:00.000Z,2014-01-09T06:54:00.000Z,0.34,15,4.5,7.60E-08,-9.5,0,(2014 AG51)
(2014 CE)2162-08-31T11:03:00.000Z,2162-08-31T11:03:00.000Z,26.4,11.4,18,0.000002,-7.1,0,(2014 CE)
(2014 CE)2034-08-24T23:13:00.000Z,2034-08-24T23:13:00.000Z,14.8,13.3,18,0.000002,-7.1,0,(2014 CE)
(2014 CE)2026-08-17T08:01:00.000Z,2026-08-17T08:01:00.000Z,57.64,17.1,18,0.000002,-7.1,0,(2014 CE)
(2014 CE)2022-02-08T02:11:00.000Z,2022-02-08T02:11:00.000Z,46.31,16.5,18,0.000002,-7.1,0,(2014 CE)
(2014 CE)2014-02-01T02:44:00.000Z,2014-02-01T02:44:00.000Z,1.4,13.2,18,0.000002,-7.1,0,(2014 CE)
(2014 CE)2010-08-17T00:51:00.000Z,2010-08-17T00:51:00.000Z,46.83,16.3,18,0.000002,-7.1,0,(2014 CE)
(2014 CE)1995-02-02T01:23:00.000Z,1995-02-02T01:23:00.000Z,6.03,13.5,18,0.000002,-7.1,0,(2014 CE)
(2014 CR13)2098-09-28T20:52:00.000Z,2098-09-28T20:52:00.000Z,37.52,11,31,0.000091,-4.8,0,(2014 CR13)
(2014 CR13)2033-10-01T09:32:00.000Z,2033-10-01T09:32:00.000Z,42.79,10.2,31,0.000091,-4.8,0,(2014 CR13)
(2014 CR13)2014-02-09T05:10:00.000Z,2014-02-09T05:10:00.000Z,2.17,12.2,31,0.000091,-4.8,0,(2014 CR13)
(2014 CR13)2004-09-15T03:07:00.000Z,2004-09-15T03:07:00.000Z,75.86,17.2,31,0.000091,-4.8,0,(2014 CR13)
(2014 CR13)1993-10-02T12:02:00.000Z,1993-10-02T12:02:00.000Z,43.4,10.1,31,0.000091,-4.8,0,(2014 CR13)
(2014 CR13)1951-09-21T06:06:00.000Z,1951-09-21T06:06:00.000Z,43.61,14.2,31,0.000091,-4.8,0,(2014 CR13)
(2014 CR13)1940-10-16T20:07:00.000Z,1940-10-16T20:07:00.000Z,63.46,8.5,31,0.000091,-4.8,0,(2014 CR13)
(2014 DK10)2014-02-21T10:27:00.000Z,2014-02-21T10:27:00.000Z,0.68,12,12.35,1.20E-07,-8.7,0,(2014 DK10)
(2014 EU)2016-11-19T07:22:00.000Z,2016-11-19T07:22:00.000Z,53.65,9.9,12.35,0.000016,-6.6,0,(2014 EU)
(2014 EU)2014-03-01T06:59:00.000Z,2014-03-01T06:59:00.000Z,2.13,5.8,12.35,0.000016,-6.6,0,(2014 EU)
(2014 EU)1977-11-22T01:49:00.000Z,1977-11-22T01:49:00.000Z,23.94,7.5,12.35,0.000016,-6.6,0,(2014 EU)
(2014 EU)1964-11-26T20:56:00.000Z,1964-11-26T20:56:00.000Z,8.51,6.3,12.35,0.000016,-6.6,0,(2014 EU)
(2014 FE)2014-03-17T14:49:00.000Z,2014-03-17T14:49:00.000Z,1.1,19.9,15.1,0.0000016,-7.3,0,(2014 FE)
(2014 GQ17)2044-06-10T22:22:00.000Z,2044-06-10T22:22:00.000Z,1.25,5.5,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2040-03-30T13:40:00.000Z,2040-03-30T13:40:00.000Z,53.12,9.7,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2033-06-14T13:28:00.000Z,2033-06-14T13:28:00.000Z,64.25,10.6,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2029-04-15T01:49:00.000Z,2029-04-15T01:49:00.000Z,14.85,4.6,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2018-06-16T14:40:00.000Z,2018-06-16T14:40:00.000Z,33.29,8.1,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2014-04-03T21:19:00.000Z,2014-04-03T21:19:00.000Z,1.94,5.4,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2010-04-01T13:22:00.000Z,2010-04-01T13:22:00.000Z,6.66,5.9,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 GQ17)2006-04-01T03:39:00.000Z,2006-04-01T03:39:00.000Z,58.24,10.2,16.5,0.000052,-6.3,0,(2014 GQ17)
(2014 HB177)2034-05-06T07:06:00.000Z,2034-05-06T07:06:00.000Z,0.23,6.8,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HB177)2021-09-22T22:26:00.000Z,2021-09-22T22:26:00.000Z,27.95,4.3,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HB177)2014-05-06T05:29:00.000Z,2014-05-06T05:29:00.000Z,1.3,6.3,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HB177)2003-10-02T02:08:00.000Z,2003-10-02T02:08:00.000Z,60.53,10.4,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HB177)1991-04-24T14:17:00.000Z,1991-04-24T14:17:00.000Z,68.76,11.2,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HB177)1980-09-19T16:04:00.000Z,1980-09-19T16:04:00.000Z,19.46,5.4,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HB177)1974-05-06T22:40:00.000Z,1974-05-06T22:40:00.000Z,0.92,6.2,10.2,0.0000017,-7.7,0,(2014 HB177)
(2014 HD198)2014-04-30T17:57:00.000Z,2014-04-30T17:57:00.000Z,1.8,17,4.95,0.000008,-6.2,0,(2014 HD198)
(2014 HJ197)2014-04-14T00:53:00.000Z,2014-04-14T00:53:00.000Z,1.29,4.8,3.9,0.000019,-7.8,0,(2014 HJ197)
(2014 HJ197)2011-10-12T10:11:00.000Z,2011-10-12T10:11:00.000Z,64.65,9.6,3.9,0.000019,-7.8,0,(2014 HJ197)
(2014 HJ198)2014-04-20T16:08:00.000Z,2014-04-20T16:08:00.000Z,3.31,21.4,19,6.80E-07,-7.7,0,(2014 HJ198)
(2014 HK197)2014-05-07T16:09:00.000Z,2014-05-07T16:09:00.000Z,10.4,15.8,18,4.40E-09,-9.6,0,(2014 HK197)
(2014 HM198)2014-04-11T18:30:00.000Z,2014-04-11T18:30:00.000Z,11.11,8,13.7,1.30E-08,-9.1,0,(2014 HM198)
(2014 HN199)2014-05-05T01:00:00.000Z,2014-05-05T01:00:00.000Z,7.75,16.7,19.5,1.50E-08,-8.8,0,(2014 HN199)
(2014 HN2)2111-06-17T04:32:00.000Z,2111-06-17T04:32:00.000Z,13.9,3.5,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2086-03-21T18:47:00.000Z,2086-03-21T18:47:00.000Z,75.27,8.5,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2070-03-19T03:35:00.000Z,2070-03-19T03:35:00.000Z,21.09,4.3,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2062-03-22T03:46:00.000Z,2062-03-22T03:46:00.000Z,73.93,8.4,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2047-06-15T12:06:00.000Z,2047-06-15T12:06:00.000Z,41.39,5.8,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2039-06-12T15:59:00.000Z,2039-06-12T15:59:00.000Z,10.28,3.1,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2022-03-17T04:25:00.000Z,2022-03-17T04:25:00.000Z,48.4,6.4,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)2014-04-08T23:28:00.000Z,2014-04-08T23:28:00.000Z,8.42,2.2,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HN2)1988-03-20T21:40:00.000Z,1988-03-20T21:40:00.000Z,54.52,6.9,21.5,9.80E-09,-9.2,0,(2014 HN2)
(2014 HR197)2014-05-04T12:11:00.000Z,2014-05-04T12:11:00.000Z,8.1,17.1,16.5,8.30E-08,-7.4,0,(2014 HR197)
(2014 HS197)2014-04-20T13:36:00.000Z,2014-04-20T13:36:00.000Z,2.89,17.3,5.65,3.70E-07,-8.4,0,(2014 HS197)
(2014 HT197)2014-05-04T02:01:00.000Z,2014-05-04T02:01:00.000Z,5.95,13.6,8.05,1.20E-07,-8.8,0,(2014 HT197)
(2014 HV2)2014-04-29T06:29:00.000Z,2014-04-29T06:29:00.000Z,1.36,13,28.5,1.20E-07,-7.6,0,(2014 HV2)
(2014 HY198)2014-05-05T08:20:00.000Z,2014-05-05T08:20:00.000Z,2.01,6.4,4.95,0.000044,-7.4,0,(2014 HY198)
(2014 JR24)2047-09-21T22:32:00.000Z,2047-09-21T22:32:00.000Z,6.62,3.4,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2047-02-16T17:59:00.000Z,2047-02-16T17:59:00.000Z,72.9,4.1,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2036-08-30T16:37:00.000Z,2036-08-30T16:37:00.000Z,21.12,2.7,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2036-02-28T22:58:00.000Z,2036-02-28T22:58:00.000Z,67.49,3.8,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2025-11-24T08:01:00.000Z,2025-11-24T08:01:00.000Z,64.08,3.6,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2025-06-12T18:31:00.000Z,2025-06-12T18:31:00.000Z,25.01,2.9,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2014-12-14T02:53:00.000Z,2014-12-14T02:53:00.000Z,73.91,4.2,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2014-05-07T08:45:00.000Z,2014-05-07T08:45:00.000Z,0.28,4.6,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2003-08-14T01:09:00.000Z,2003-08-14T01:09:00.000Z,11.9,4.2,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)2003-03-13T21:09:00.000Z,2003-03-13T21:09:00.000Z,74.42,3,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)1986-08-13T14:36:00.000Z,1986-08-13T14:36:00.000Z,11.73,4.2,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)1980-04-22T01:25:00.000Z,1980-04-22T01:25:00.000Z,40.66,6.8,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)1963-08-08T18:14:00.000Z,1963-08-08T18:14:00.000Z,9.84,3.6,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JR24)1957-04-21T21:57:00.000Z,1957-04-21T21:57:00.000Z,42.17,7,5.95,0.0012,-5.3,0,(2014 JR24)
(2014 JV79)2014-05-22T02:02:00.000Z,2014-05-22T02:02:00.000Z,39.4,8.9,35.5,2.90E-07,-7,0,(2014 JV79)
(2014 KC45)2141-05-16T20:38:00.000Z,2141-05-16T20:38:00.000Z,51.97,12.9,5.95,0.000012,-7.7,0,(2014 KC45)
(2014 KC45)2027-09-21T14:45:00.000Z,2027-09-21T14:45:00.000Z,74.11,14.6,5.95,0.000012,-7.7,0,(2014 KC45)
(2014 KC45)2014-05-28T06:10:00.000Z,2014-05-28T06:10:00.000Z,0.23,9.4,5.95,0.000012,-7.7,0,(2014 KC45)
(2014 KC45)1960-08-21T06:34:00.000Z,1960-08-21T06:34:00.000Z,7.33,8.7,5.95,0.000012,-7.7,0,(2014 KC45)
(2014 KC45)1958-05-12T21:02:00.000Z,1958-05-12T21:02:00.000Z,55.5,13.2,5.95,0.000012,-7.7,0,(2014 KC45)
(2014 KS76)2192-06-30T11:33:00.000Z,2192-06-30T11:33:00.000Z,60.63,5.8,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2168-06-28T18:37:00.000Z,2168-06-28T18:37:00.000Z,59.64,5.8,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2136-06-12T12:41:00.000Z,2136-06-12T12:41:00.000Z,50.07,5.4,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2120-06-13T02:57:00.000Z,2120-06-13T02:57:00.000Z,50.03,5.4,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2105-09-07T14:43:00.000Z,2105-09-07T14:43:00.000Z,70.09,12.6,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2097-09-07T08:24:00.000Z,2097-09-07T08:24:00.000Z,65.2,12.2,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2096-05-26T14:06:00.000Z,2096-05-26T14:06:00.000Z,33.56,5.2,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2089-09-07T07:40:00.000Z,2089-09-07T07:40:00.000Z,68.18,12.5,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2081-09-07T15:27:00.000Z,2081-09-07T15:27:00.000Z,67.48,12.4,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2080-05-27T18:01:00.000Z,2080-05-27T18:01:00.000Z,34.23,5.2,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2073-09-08T23:38:00.000Z,2073-09-08T23:38:00.000Z,55.67,11.4,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2072-05-21T04:36:00.000Z,2072-05-21T04:36:00.000Z,21.75,5.7,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2065-09-09T20:14:00.000Z,2065-09-09T20:14:00.000Z,50.21,11,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2064-05-20T07:00:00.000Z,2064-05-20T07:00:00.000Z,18.33,5.9,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2057-09-09T14:50:00.000Z,2057-09-09T14:50:00.000Z,57.77,11.6,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2056-05-23T11:46:00.000Z,2056-05-23T11:46:00.000Z,26.12,5.4,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2048-07-08T13:16:00.000Z,2048-07-08T13:16:00.000Z,62.35,5.8,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2040-08-28T17:55:00.000Z,2040-08-28T17:55:00.000Z,40.79,5.2,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2039-05-22T01:50:00.000Z,2039-05-22T01:50:00.000Z,61.27,11.9,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2032-09-12T02:17:00.000Z,2032-09-12T02:17:00.000Z,32.66,9.7,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2031-05-20T03:21:00.000Z,2031-05-20T03:21:00.000Z,16.76,6,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2023-07-24T03:12:00.000Z,2023-07-24T03:12:00.000Z,63.04,5.9,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2015-09-14T20:12:00.000Z,2015-09-14T20:12:00.000Z,8.72,7.6,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2014-05-18T03:33:00.000Z,2014-05-18T03:33:00.000Z,2.31,7.4,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2007-09-11T09:48:00.000Z,2007-09-11T09:48:00.000Z,11.14,6.6,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)2006-05-18T20:56:00.000Z,2006-05-18T20:56:00.000Z,35.27,10,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1999-09-06T21:31:00.000Z,1999-09-06T21:31:00.000Z,27.32,5.5,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1998-05-21T05:55:00.000Z,1998-05-21T05:55:00.000Z,58.26,11.8,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1991-08-11T14:59:00.000Z,1991-08-11T14:59:00.000Z,53.55,5.6,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1983-07-12T04:23:00.000Z,1983-07-12T04:23:00.000Z,61.76,5.9,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1975-06-02T08:08:00.000Z,1975-06-02T08:08:00.000Z,39.26,5.2,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1968-09-11T00:16:00.000Z,1968-09-11T00:16:00.000Z,21.13,8.8,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1967-05-18T16:08:00.000Z,1967-05-18T16:08:00.000Z,13.95,8.3,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1960-08-13T07:21:00.000Z,1960-08-13T07:21:00.000Z,50.66,5.5,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1952-07-04T10:30:00.000Z,1952-07-04T10:30:00.000Z,61.22,5.9,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1944-06-08T09:41:00.000Z,1944-06-08T09:41:00.000Z,46.44,5.3,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1937-09-09T15:25:00.000Z,1937-09-09T15:25:00.000Z,37.58,10.1,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KS76)1936-05-17T12:28:00.000Z,1936-05-17T12:28:00.000Z,3.23,7.1,20.5,4.40E-07,-7.6,0,(2014 KS76)
(2014 KW76)2014-05-26T21:29:00.000Z,2014-05-26T21:29:00.000Z,0.89,15.1,11.5,2.70E-07,-8.2,0,(2014 KW76)
(2014 KW76)2012-01-02T12:39:00.000Z,2012-01-02T12:39:00.000Z,26.96,13,11.5,2.70E-07,-8.2,0,(2014 KW76)
(2014 LJ)2023-01-14T07:10:00.000Z,2023-01-14T07:10:00.000Z,4.95,3.5,8.65,0.000015,-7.8,0,(2014 LJ)
(2014 LJ)2014-05-24T03:02:00.000Z,2014-05-24T03:02:00.000Z,3.43,3.9,8.65,0.000015,-7.8,0,(2014 LJ)
(2014 LJ)2013-10-17T18:15:00.000Z,2013-10-17T18:15:00.000Z,72.3,4,8.65,0.000015,-7.8,0,(2014 LJ)
